ts,open,high,low,close,volume
1757565720000,3.0121,3.0137,3.012,3.0127,235497.0
1757565780000,3.0127,3.014,3.0125,3.0128,140205.0
1757565840000,3.0128,3.0137,3.012,3.0136,87347.0
1757565900000,3.0136,3.0137,3.0107,3.0112,153749.0
1757565960000,3.0112,3.0112,3.0101,3.0104,41755.0
1757566020000,3.0104,3.0107,3.0099,3.0103,177692.0
1757566080000,3.0103,3.0107,3.0086,3.0086,71864.0
1757566140000,3.0086,3.0093,3.0079,3.0086,45730.0
1757566200000,3.0086,3.009,3.0085,3.0088,16845.0
1757566260000,3.0088,3.009,3.0086,3.0088,51816.0
1757566320000,3.0087,3.0101,3.0087,3.0099,29736.0
1757566380000,3.0109,3.0111,3.0096,3.0103,18505.0
1757566440000,3.0104,3.0104,3.0086,3.0096,43366.0
1757566500000,3.0096,3.0101,3.009,3.0097,28762.0
1757566560000,3.0097,3.0098,3.0077,3.0078,78607.0
1757566620000,3.0078,3.0087,3.0078,3.008,52889.0
1757566680000,3.008,3.0081,3.0074,3.0077,19138.0
1757566740000,3.0077,3.009,3.0077,3.0086,107406.0
1757566800000,3.0086,3.0099,3.0076,3.0077,82166.0
1757566860000,3.0077,3.0077,3.0036,3.0037,141454.0
1757566920000,3.0037,3.0047,3.0031,3.0032,144253.0
1757566980000,3.0032,3.0038,3.003,3.0031,104176.0
1757567040000,3.0031,3.0038,3.003,3.0035,49055.0
1757567100000,3.0035,3.0045,3.0031,3.0042,220638.0
1757567160000,3.0042,3.0055,3.0041,3.0051,30759.0
1757567220000,3.0051,3.0051,3.0027,3.0028,64521.0
1757567280000,3.0028,3.0034,3.0026,3.0028,85892.0
1757567340000,3.0028,3.0037,3.0028,3.0037,18663.0
1757567400000,3.0037,3.0047,3.0037,3.0041,25363.0
1757567460000,3.0041,3.0044,3.0023,3.0025,251503.0
1757567520000,3.0025,3.0029,3.0012,3.0018,148291.0
1757567580000,3.0015,3.0017,3.0008,3.0015,133915.0
1757634120000,3.0388,3.0407,3.0377,3.0406,207109.0
1757634180000,3.0406,3.0412,3.039,3.0412,48913.0
1757634240000,3.0412,3.0416,3.0404,3.0416,34742.0
1757634300000,3.0416,3.0422,3.0412,3.0421,71318.0
1757634360000,3.0421,3.0436,3.0404,3.0436,121074.0
1757634420000,3.0436,3.0446,3.0417,3.0446,81038.0
1757634480000,3.0446,3.0452,3.0414,3.0414,204486.0
1757634540000,3.0414,3.0442,3.0408,3.0438,74401.0
1757634600000,3.0438,3.0439,3.0422,3.0429,63436.0
1757634660000,3.0429,3.0429,3.0413,3.0427,33273.0
1757634720000,3.0427,3.0434,3.0408,3.0409,244161.0
1757634780000,3.0409,3.0412,3.0397,3.0402,79062.0
1757634840000,3.0402,3.0406,3.0387,3.0396,52306.0
1757634900000,3.0396,3.0396,3.0384,3.0387,20066.0
1757634960000,3.0387,3.0392,3.0383,3.0389,74368.0
