ts,open,high,low,close,volume
1757640420000,115733.3,115735.1,115656.0,115656.1,54.8
1757640480000,115656.1,115679.6,115622.8,115671.6,91.583
1757640540000,115671.6,115714.3,115638.0,115655.4,14.689
1757640600000,115655.4,115670.0,115612.9,115613.5,20.601
1757640660000,115613.5,115623.0,115451.9,115579.9,651.955
1757640720000,115579.9,115591.1,115565.7,115570.5,11.185
1757640780000,115587.9,115590.2,115505.4,115529.8,99.004
1757640840000,115529.8,115540.2,115468.8,115507.7,90.23
1757640900000,115507.7,115554.4,115472.9,115472.9,48.942
1757640960000,115472.9,115502.1,115460.0,115460.0,26.526
1757641020000,115460.0,115568.0,115460.0,115521.4,52.163
1757641080000,115521.4,115592.9,115513.0,115582.3,38.269
1757641140000,115582.3,115585.6,115564.3,115564.3,26.291
1757641200000,115564.3,115574.1,115488.3,115504.1,72.833
1757641260000,115504.1,115532.2,115451.9,115473.4,27.513
1757641320000,115473.4,115589.1,115473.3,115562.2,304.826
1757641380000,115562.2,115572.1,115535.7,115540.8,11.202
1757641440000,115540.8,115550.9,115540.7,115550.9,1.103
1757641500000,115579.9,115579.9,115555.8,115563.7,6.711
1757641560000,115518.8,115518.8,115511.7,115511.7,6.516
1757641620000,115502.5,115502.5,115502.4,115502.4,1.694
