ts,open,high,low,close,volume
1757556720000,4371.41,4373.75,4371.41,4373.09,255.57
1757556780000,4373.09,4374.0,4372.53,4373.61,112.58
1757556840000,4373.61,4374.0,4372.86,4372.86,96.56
1757556900000,4372.86,4373.71,4371.23,4372.99,188.38
1757556960000,4372.99,4373.1,4369.98,4370.53,191.0
1757557020000,4370.53,4371.28,4366.18,4369.61,1685.0
1757557080000,4369.61,4369.61,4366.13,4366.65,2379.66
1757557140000,4366.65,4366.96,4360.41,4363.34,2152.98
1757557200000,4363.34,4364.7,4363.13,4363.37,109.07
1757557260000,4363.37,4364.17,4362.07,4362.07,395.06
1757557320000,4362.07,4363.77,4361.46,4362.65,299.71
1757557380000,4362.65,4363.78,4361.6,4362.27,248.03
1757557440000,4362.27,4363.0,4361.28,4361.6,193.48
1757557500000,4361.6,4361.6,4361.35,4361.35,10.62
1757557560000,4361.34,4361.34,4361.34,4361.34,0.01
1757557620000,4364.55,4364.55,4364.55,4364.55,2.41
1757557680000,4371.6,4371.6,4370.17,4370.38,29.6
1757557740000,4370.58,4370.96,4369.82,4369.82,126.07
1757557800000,4369.71,4370.0,4369.02,4369.99,142.98
1757557860000,4369.38,4369.38,4369.2,4369.21,20.19
1757557920000,4367.36,4367.79,4367.05,4367.06,50.41
1757557980000,4367.41,4367.75,4366.14,4367.7,97.9
1757558040000,4369.28,4369.28,4369.27,4369.27,27.3
1757558100000,4373.87,4375.75,4373.52,4375.17,488.7
1757558160000,4375.85,4376.58,4373.5,4373.5,492.95
1757558220000,4375.89,4376.0,4374.67,4375.74,243.54
1757559180000,4380.0,4380.74,4378.94,4378.95,411.41
1757559240000,4378.95,4379.43,4378.3,4379.42,224.5
1757559300000,4379.42,4379.43,4377.22,4377.39,251.28
1757559360000,4377.39,4378.46,4376.0,4376.32,957.12
1757559420000,4376.32,4380.48,4376.32,4379.06,420.9
1757559480000,4379.06,4380.06,4378.37,4379.76,301.87
1757559540000,4379.76,4379.76,4375.32,4375.51,424.26
1757559600000,4375.51,4377.19,4375.51,4377.19,334.54
1757559660000,4377.19,4377.95,4376.17,4377.8,282.34
1757559720000,4377.8,4377.8,4375.66,4376.74,231.01
1757559780000,4376.74,4380.77,4376.74,4378.06,741.08
1757559840000,4378.06,4378.56,4375.41,4375.51,318.89
1757559900000,4375.51,4378.23,4375.5,4376.13,546.1
1757559960000,4376.13,4376.4,4373.6,4373.6,1235.32
1757560020000,4373.6,4374.3,4373.36,4373.87,253.08
1757560080000,4373.87,4373.87,4371.21,4372.01,585.41
1757560140000,4372.01,4373.81,4372.01,4372.62,232.45
1757560200000,4372.62,4373.4,4371.26,4371.8,238.87
1757560260000,4371.8,4375.82,4371.79,4375.82,182.63
1757560320000,4375.82,4377.79,4374.73,4376.59,619.33
1757560380000,4376.59,4377.79,4376.59,4377.1,451.33
1757560440000,4377.1,4378.08,4377.1,4377.85,505.91
1757560500000,4377.85,4378.5,4375.95,4378.5,290.19
1757560560000,4378.5,4379.98,4378.5,4379.98,233.53
1757560620000,4379.98,4382.39,4379.97,4382.29,496.83
1757560680000,4382.29,4383.22,4381.39,4383.22,266.02
1757560740000,4383.22,4383.71,4381.51,4381.86,693.59
1757560800000,4381.86,4383.09,4381.12,4383.08,380.31
1757560860000,4383.08,4386.64,4382.28,4384.0,1129.14
1757560920000,4384.0,4387.0,4383.09,4386.18,1033.3
1757560980000,4386.18,4387.0,4384.56,4384.81,896.9
1757561040000,4384.81,4389.0,4384.81,4388.99,874.16
1757561100000,4388.99,4395.0,4388.99,4393.5,4324.6
1757561160000,4393.5,4394.99,4392.91,4393.85,970.85
1757561220000,4393.85,4394.92,4391.77,4392.8,708.3
1757561280000,4392.8,4394.46,4392.8,4393.06,520.42
1757561340000,4393.06,4393.51,4392.12,4393.5,312.89
1757561400000,4393.5,4393.8,4390.33,4390.56,990.89
1757561460000,4390.56,4392.4,4389.54,4389.98,464.15
1757561520000,4389.98,4390.84,4387.0,4387.99,3012.2
1757561580000,4387.99,4390.0,4387.99,4388.67,638.21
1757561640000,4388.67,4388.76,4385.72,4386.31,657.79
1757561700000,4386.31,4389.76,4386.18,4389.65,499.01
1757561760000,4389.65,4392.51,4389.2,4389.41,740.36
1757561820000,4389.41,4392.33,4388.45,4391.32,277.97
1757561880000,4391.32,4392.69,4390.17,4390.51,206.62
1757561940000,4390.51,4392.19,4390.51,4392.15,287.63
1757562000000,4392.15,4392.7,4390.44,4390.99,203.76
1757562060000,4390.99,4391.93,4390.43,4391.1,244.33
1757562120000,4391.1,4391.28,4388.58,4390.39,196.3
1757562180000,4390.39,4390.99,4388.85,4389.2,522.09
1757562240000,4389.2,4389.75,4387.05,4388.2,399.33
1757562300000,4388.2,4391.0,4388.0,4390.99,464.39
1757562360000,4390.99,4393.87,4390.11,4392.18,1006.68
1757562420000,4392.18,4394.62,4391.54,4393.98,526.15
1757562480000,4393.98,4395.57,4393.0,4395.32,676.92
1757562540000,4395.32,4396.76,4395.32,4396.2,804.06
1757562600000,4396.2,4396.34,4394.29,4394.29,253.65
1757562660000,4394.29,4395.0,4393.37,4394.22,712.26
1757562720000,4394.22,4395.0,4393.36,4394.57,985.32
1757562780000,4395.0,4396.99,4395.0,4396.42,917.65
1757562840000,4395.53,4395.72,4394.86,4394.86,510.67
1757562900000,4394.86,4398.75,4394.38,4397.69,1266.41
1757562960000,4397.69,4410.0,4397.69,4401.6,12259.53
1757563020000,4401.6,4404.4,4400.6,4403.91,1044.39
1757563080000,4403.91,4406.22,4403.59,4404.37,773.05
1757563140000,4404.18,4405.54,4403.22,4403.68,1032.51
1757563200000,4403.22,4409.6,4403.0,4404.26,3280.17
1757563260000,4405.79,4405.79,4400.44,4401.09,4166.98
1757563320000,4400.31,4400.95,4396.3,4396.3,3078.23
1757563380000,4396.16,4401.35,4394.0,4401.32,2428.52
1757563440000,4401.33,4401.96,4399.77,4401.95,2018.19
1757563500000,4401.95,4402.0,4398.99,4400.0,814.19
1757563560000,4400.0,4400.87,4398.45,4398.6,513.19
1757563620000,4398.6,4400.68,4398.6,4399.7,322.38
1757563680000,4405.49,4407.13,4404.13,4404.46,507.45
1757563740000,4402.42,4402.42,4398.82,4399.19,1639.31
1757563800000,4399.19,4402.95,4399.19,4402.48,273.73
1757563860000,4401.43,4401.43,4398.78,4398.78,575.93
1757563920000,4398.2,4400.3,4398.2,4399.91,419.51
1757563980000,4399.46,4401.57,4398.42,4400.91,370.26
1757564040000,4401.69,4401.75,4399.68,4401.5,360.12
1757564100000,4401.5,4404.56,4400.85,4401.28,3261.37
1757564160000,4401.28,4403.87,4401.28,4403.2,73.51
1757564220000,4406.41,4407.56,4406.4,4407.32,207.73
1757564280000,4408.74,4410.73,4408.08,4408.73,649.97
1757564340000,4412.2,4414.96,4411.6,4414.48,1388.5
1757564400000,4410.75,4413.9,4410.74,4410.89,553.86
1757564460000,4408.63,4408.64,4403.8,4405.36,760.58
1757564520000,4404.01,4404.35,4403.51,4403.52,322.83
1757564580000,4406.8,4416.34,4406.8,4414.63,3526.04
1757564640000,4412.99,4417.59,4412.99,4416.0,1223.95
1757564700000,4415.2,4415.4,4413.48,4413.49,752.9
1757564760000,4413.5,4415.97,4413.5,4415.65,650.59
1757564820000,4415.64,4417.47,4415.64,4417.34,564.0
1757564880000,4417.16,4417.21,4414.33,4415.38,1058.92
1757564940000,4415.38,4415.43,4411.16,4412.46,1097.77
1757565000000,4412.46,4413.56,4408.93,4409.11,821.93
1757565060000,4409.11,4413.4,4409.11,4409.71,468.66
1757565120000,4409.71,4411.66,4408.36,4409.9,2250.48
1757565180000,4409.9,4410.93,4408.33,4408.75,575.3
1757565240000,4408.75,4408.83,4403.8,4404.82,1132.72
1757565300000,4404.82,4408.32,4404.0,4406.39,999.49
1757565360000,4406.39,4408.29,4406.39,4408.29,486.41
1757565420000,4408.29,4408.96,4406.74,4408.96,709.5
1757565480000,4408.96,4410.46,4408.95,4409.94,350.89
1757565540000,4409.94,4413.0,4409.94,4412.99,453.1
1757565600000,4412.99,4413.21,4410.68,4412.89,771.78
1757565660000,4412.89,4415.18,4412.3,4415.17,436.67
1757565720000,4415.17,4416.51,4415.17,4416.05,530.52
1757565780000,4416.05,4417.73,4415.99,4416.26,1029.56
1757565840000,4416.26,4418.72,4414.04,4414.4,3170.55
1757565900000,4414.4,4414.4,4410.89,4411.98,669.43
1757565960000,4411.98,4411.98,4410.0,4410.77,583.81
1757566020000,4410.77,4411.69,4410.4,4410.4,259.57
1757566080000,4410.4,4411.43,4408.57,4408.76,651.91
1757566140000,4408.76,4409.99,4408.16,4409.78,441.95
1757566200000,4409.99,4412.05,4409.99,4411.66,244.12
1757566260000,4411.89,4412.97,4411.65,4412.7,116.41
1757566320000,4412.66,4414.6,4411.28,4414.44,275.72
1757566380000,4414.75,4414.75,4413.4,4413.99,203.56
1757566440000,4413.23,4413.23,4408.8,4410.05,1367.39
1757566500000,4410.05,4413.81,4410.05,4411.98,466.16
1757566560000,4411.98,4412.43,4406.22,4407.9,2821.23
1757566620000,4407.9,4409.25,4407.58,4407.79,271.8
1757566680000,4407.79,4409.31,4407.79,4408.83,381.37
1757566740000,4408.83,4410.58,4408.55,4410.4,359.64
1757566800000,4410.4,4412.67,4408.15,4409.04,709.27
1757566860000,4409.04,4409.04,4405.84,4405.84,1062.48
1757566920000,4405.84,4405.86,4404.05,4404.5,1165.06
1757566980000,4404.5,4404.5,4402.12,4403.33,705.96
1757567040000,4403.33,4404.77,4402.61,4403.89,438.8
1757567100000,4403.89,4405.81,4402.56,4405.32,476.82
1757567160000,4405.32,4409.6,4405.32,4408.79,2422.51
1757567220000,4408.79,4408.8,4405.0,4405.71,771.32
1757567280000,4405.71,4406.96,4404.99,4405.46,552.56
1757567340000,4405.46,4407.6,4405.46,4407.59,191.31
