ts,open,high,low,close,volume
1757845020000,0.9156,0.9158,0.915,0.9155,71115.0
1757845080000,0.9155,0.9164,0.9154,0.9161,446307.0
1757845140000,0.9161,0.917,0.9158,0.917,103719.0
1757845200000,0.917,0.9176,0.9165,0.9176,160550.0
1757845260000,0.9176,0.9182,0.9174,0.9174,64907.0
1757845320000,0.9174,0.9174,0.9164,0.9172,59440.0
1757845380000,0.9172,0.9177,0.9166,0.9167,32581.0
1757845440000,0.9167,0.9168,0.9157,0.916,235800.0
1757845500000,0.916,0.9164,0.916,0.9161,24827.0
1757845560000,0.9161,0.9161,0.915,0.9155,105314.0
1757845620000,0.9155,0.9167,0.9155,0.9167,28321.0
1757845680000,0.9167,0.9167,0.9158,0.9161,13390.0
1757845740000,0.9161,0.9164,0.9149,0.9152,92108.0
1757845800000,0.9152,0.9154,0.915,0.9153,30731.0
1757845860000,0.9153,0.916,0.9153,0.9156,67788.0
1757845920000,0.9156,0.9163,0.9156,0.9157,40776.0
1757845980000,0.9157,0.9163,0.9157,0.9162,65233.0
1757846040000,0.9162,0.9165,0.9159,0.916,8277.0
1757846100000,0.916,0.916,0.9151,0.9155,63220.0
1757846160000,0.9155,0.916,0.9154,0.9158,80080.0
1757846220000,0.9158,0.9165,0.9158,0.9165,5787.0
1757846280000,0.9165,0.9166,0.9152,0.9152,30869.0
1757846340000,0.9152,0.9157,0.9147,0.9151,318593.0
1757846400000,0.9151,0.9154,0.915,0.9153,209322.0
1757846460000,0.9153,0.9153,0.915,0.915,17358.0
1757846520000,0.915,0.9158,0.915,0.9154,53879.0
1757846580000,0.9154,0.9154,0.915,0.915,11815.0
1757846640000,0.9142,0.9146,0.9142,0.9145,25920.0
1757846700000,0.9144,0.9144,0.9137,0.9142,70363.0
1757846760000,0.9153,0.9153,0.915,0.9153,2041.0
1757846820000,0.9155,0.9158,0.9155,0.9157,15318.0
1757846880000,0.916,0.916,0.9155,0.9155,3970.0
