Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time
USDT,SANDUSDT,TRADE,SELL,94.00000000000000000000,-94.00000000000000000000,0.23250000000000000000,0.00000000000000000000,-0.01202025000000000000,0.00000000000000000000,-0.01202025000000000000,43.66569716000000000000,OPEN,2025-07-01 10:44:49
USDT,SANDUSDT,TRADE,SELL,579.00000000000000000000,0.00000000000000000000,0.23250000000000000000,0.00000000000000000000,-0.07403963000000000000,-2.66680000000000000000,-2.74083963000000000000,43.67771741000000000000,CLOSE,2025-07-01 10:44:43
USDT,SANDUSDT,TRADE,BUY,97.00000000000000000000,579.00000000000000000000,0.23300000000000000000,0.00000000000000000000,-0.01243055000000000000,0.00000000000000000000,-0.01243055000000000000,46.41855704000000000000,OPEN,2025-07-01 10:44:39
USDT,SANDUSDT,TRADE,BUY,97.00000000000000000000,482.00000000000000000000,0.23300000000000000000,0.00000000000000000000,-0.01243055000000000000,0.00000000000000000000,-0.01243055000000000000,46.43098759000000000000,OPEN,2025-07-01 10:44:37
USDT,SANDUSDT,TRADE,BUY,97.00000000000000000000,385.00000000000000000000,0.23910000000000000000,0.00000000000000000000,-0.00463854000000000000,0.00000000000000000000,-0.00463854000000000000,46.44341814000000000000,OPEN,2025-07-01 10:44:36
USDT,SANDUSDT,TRADE,BUY,96.00000000000000000000,288.00000000000000000000,0.23920000000000000000,0.00000000000000000000,-0.00459264000000000000,0.00000000000000000000,-0.00459264000000000000,46.44805668000000000000,OPEN,2025-07-01 10:44:36
USDT,SANDUSDT,TRADE,BUY,96.00000000000000000000,192.00000000000000000000,0.23920000000000000000,0.00000000000000000000,-0.00459264000000000000,0.00000000000000000000,-0.00459264000000000000,46.45264932000000000000,OPEN,2025-07-01 10:44:36
USDT,SANDUSDT,TRADE,BUY,96.00000000000000000000,96.00000000000000000000,0.23920000000000000000,0.00000000000000000000,-0.00459264000000000000,0.00000000000000000000,-0.00459264000000000000,46.45724196000000000000,OPEN,2025-07-01 10:44:36
USDT,SANDUSDT,TRADE,BUY,96.00000000000000000000,0.00000000000000000000,0.24220000000000000000,0.00000000000000000000,-0.01278816000000000000,-0.03840000000000000000,-0.05118816000000000000,46.46183460000000000000,CLOSE,2025-07-01 10:44:30
USDT,SANDUSDT,TRADE,SELL,96.00000000000000000000,-96.00000000000000000000,0.24180000000000000000,0.00000000000000000000,-0.01276704000000000000,0.00000000000000000000,-0.01276704000000000000,46.51302276000000000000,OPEN,2025-07-01 10:44:30
USDT,SANDUSDT,TRADE,BUY,96.00000000000000000000,0.00000000000000000000,0.24220000000000000000,0.00000000000000000000,-0.01278816000000000000,-0.03840000000000000000,-0.05118816000000000000,46.52578980000000000000,CLOSE,2025-07-01 10:44:21
USDT,SANDUSDT,TRADE,SELL,96.00000000000000000000,-96.00000000000000000000,0.24180000000000000000,0.00000000000000000000,-0.01276704000000000000,0.00000000000000000000,-0.01276704000000000000,46.57697796000000000000,OPEN,2025-07-01 10:44:20
USDT,SANDUSDT,TRADE,BUY,96.00000000000000000000,0.00000000000000000000,0.24220000000000000000,0.00000000000000000000,-0.01278816000000000000,-0.03840000000000000000,-0.05118816000000000000,46.58974500000000000000,CLOSE,2025-07-01 10:44:11
USDT,SANDUSDT,TRADE,SELL,96.00000000000000000000,-96.00000000000000000000,0.24180000000000000000,0.00000000000000000000,-0.01276704000000000000,0.00000000000000000000,-0.01276704000000000000,46.64093316000000000000,OPEN,2025-07-01 10:44:10
USDT,SANDUSDT,TRADE,BUY,97.00000000000000000000,0.00000000000000000000,0.24220000000000000000,0.00000000000000000000,-0.01292137000000000000,-0.03880000000000000000,-0.05172137000000000000,46.65370020000000000000,CLOSE,2025-07-01 10:44:02
USDT,SANDUSDT,TRADE,SELL,97.00000000000000000000,-97.00000000000000000000,0.24180000000000000000,0.00000000000000000000,-0.01290003000000000000,0.00000000000000000000,-0.01290003000000000000,46.70542157000000000000,OPEN,2025-07-01 10:44:02
USDT,SANDUSDT,TRADE,SELL,10.00000000000000000000,0.00000000000000000000,0.25660000000000000000,0.00000000000000000000,-0.00141130000000000000,-0.08300000000000000000,-0.08441130000000000000,46.71832160000000000000,CLOSE,2025-07-01 10:42:07
USDT,SANDUSDT,TRADE,SELL,79.00000000000000000000,10.00000000000000000000,0.25660000000000000000,0.00000000000000000000,-0.01114927000000000000,-0.65570000000000000000,-0.66684927000000000000,46.80273290000000000000,CLOSE,2025-07-01 10:42:07
USDT,SANDUSDT,TRADE,BUY,89.00000000000000000000,89.00000000000000000000,0.26490000000000000000,0.00000000000000000000,-0.00471522000000000000,0.00000000000000000000,-0.00471522000000000000,47.46958217000000000000,OPEN,2025-07-01 10:24:53
USDT,SANDUSDT,TRADE,BUY,7.00000000000000000000,0.00000000000000000000,0.27080000000000000000,0.00000000000000000000,-0.00037912000000000000,-0.01330000000000000000,-0.01367912000000000000,47.47429739000000000000,CLOSE,2025-07-01 10:24:53
USDT,SANDUSDT,TRADE,BUY,6.00000000000000000000,-7.00000000000000000000,0.27080000000000000000,0.00000000000000000000,-0.00089364000000000000,-0.01140000000000000000,-0.01229364000000000000,47.48797651000000000000,CLOSE,2025-07-01 10:24:08
USDT,SANDUSDT,TRADE,BUY,1.00000000000000000000,-13.00000000000000000000,0.27080000000000000000,0.00000000000000000000,-0.00014894000000000000,-0.00190000000000000000,-0.00204894000000000000,47.50027015000000000000,CLOSE,2025-07-01 10:24:08
USDT,SANDUSDT,TRADE,BUY,6.00000000000000000000,-14.00000000000000000000,0.27080000000000000000,0.00000000000000000000,-0.00089364000000000000,-0.01140000000000000000,-0.01229364000000000000,47.50231909000000000000,CLOSE,2025-07-01 10:24:08
